business_id,gold_summ,gen_summ,review1,review2,review3,review4,review5,review6,review7,review8
p3cBYY8Tov5TOaXV2aY-wA,"This Trader Joe's has a lot of healthy food and snacks. The food options include vegan foods, GMO-free foods, and ready made foods like pizza and snacks. The staff is friendly, happy, and helpful. At times it can be busy and crowded, but overall this Trader Joe's is highly recommended.",Love this store. I've been here a few times and each time I'm in love. The staff is always friendly and helpful. The store is always clean and organized. I wish they had more locations.,"this is my favorite joe's. from sf to sd to scottsdale, the t & c location is the best. everyone here genuinely knows me and my son. they interact with you like a friend. products are always great and when they're not they exchange with no hassle. thanks to the whole staff for always being so welcoming.","i love getting my pirate booty from here (the puffs people) and the ready made pizzas, pretty much everything that they have ready made is really good. the store can get pretty crowded, especially during the dinner hour rush. employees are friendly and i recommend you take advantage of the samples throughout the store. come hungry!","this store gives me a nice and warm feeling. the feeling that i didn't and won't have with walmart market. trader joe's has a lot of eye-catching snacks and healthy food. therefore, i have no idea which items i should buy. if i can, i want to try everything. absolutely, comeback","the parking for this location can be a madhouse because it's located in a very busy strip mall and largely due to the construction surrounding it. but in tj fashion, it won't disappoint with all the usual goodies that make you feel so adult and <UNK> shopping here. staff is always awesomely happy and helpful.",very nice staff! it's always packed in here & i'm not surprised! quality food! lots of options! i absolutely love the vegan options as well as the gmo-free foods (all trader joe's brand is gmo-free). i have to say the prices are greats as well! love tj's! !,checked out this location. smaller than the albuquerque nm store that we frequently visit but found the items we were needing but noticed selection was different or maybe i just wasn't finding what i needed. i didn't find the selection of jelly and jams that i wanted but that is okay.,love this store... can't get enough of it. i have been going to trader joe's for years. this store always makes me happy. from great <UNK> idea to great selections of groceries. staff is really friendly as well. thumbs up trader joe on camelback rd!,"this is a big tj's. what else is there to say? it's a trader joes. awesome food, great employees. i don't know what i could complain about. skip fry's and shop here. the food is healthier and taste better."
pLPV7vybH3FMnT-Um7IQhQ,"The appletinis and the appetizers were good and delicious. The bar has lots of space and picnic table seating, they serve all kinds of drink. Food there were pretty good, menu has nice twist with flight theme. The burgers, cheesy fries and pretzel with cheese are good as well.","It's a dive bar. Stopped in on a Friday night and the bartender was very friendly. Food was good, but nothing special about it. I'll be back to try more of the menu.","i'd give zero stars if it were an option. 'top shelf open bar.' no jack, no jameson, no bacardi, no captain morgan, no red bull, no cuervo. 'that's like top, top shelf.' i've never heard of the rum or whiskey they poured but it came it a plastic bottle. fucking disappointment.","i started my night off at this bar and ordered two vodka sodas for me and my friend, and was instead given waters. they still charged me for two vodka sodas and told me i was too intoxicated to serve? i was completely sober and ripped off. shocked by the inability to fill a simple order and just flat out disappointed. do not recommend.",the place to be for a south carolina game! it's always packed with fans and a great atmosphere. drink prices are reasonable and the music is great. when there's not a game flights a good place for a casual beer. the food is pretty good for bar food. definitely recommend the pretzel or tater tots.,i'm so glad to find a place that makes delicious <UNK>. it has the perfect amount of sweetness and alcohol. your cheesy fries and pretzel with cheese is good as well. the menu has a nice twist with flight themes. i also like the different events they hold. fun times are always had at flight!,"cool bar with lots of space and picnic table seating. went here to play citizens of humanity with some friends. tots and fries were pretty good. i probably wouldn't get the veggie burger again - too soft and fell <UNK>'s next to lucky's, so you can go next door if you get bored.",food was average. ordered delivery through uber eats none of the orders had the condiments that went with it. no utensils were included as well. but it was hot and tasted fresh. i was informed that if i wanted the condiments that i would have to come to the restaurant myself to get them.,came here on a thursday when live bands were playing. bands were awesome!!!! had a rueben with steak fries that were absolutely amazing. best rueben i have ever had in my entire life!!! great place for parties or a date night! i highly recommend this place!! !,"this is a pretty cool place. tons of beer on tap. large stage, nice beer garden. open space. the appetizers we did have were good. bacon wrapped poppers, some fried pickles.. all good. staff was on their game as well. very impressed."
qSa3L7cy8Gju4ZLs50ycag,"The seafood here is great, especially filet perch, fried oysters, and the crab legs on Tuesdays. For the ones that don't like seafood, there is also chicken and steak. The portion sizes are generous and the hushpuppies are always an excellent choice. Besides the food, the staff are also friendly and quick.","This is the best seafood restaurant I have ever been to. The food is delicious and the service is great. Even though I don't live in the area, I would highly recommend this place.",the food is real bad. actually i didn't realize that the fish i ate was no good and became very sick from it. also don't get the oyster soup i took one lick and sent it back. it's like eating watered down butter with oysters incorporated into it. highly highly highly recommend captain d's;),i had the filet of perch and fried oysters and man... they were great! great portion size for 14 bucks. even though i got fried it wasn't greasy. i got it to go but the place looked pretty cool to eat at! the fries and hush puppies were good. i will return.,i am not a shellfish fan but the seafood here is really good along w / the hushpuppies! was recommended by a person i work with and i am glad i <UNK> have gone several times since then. just be sure to get there early or be prepared to wait in line.,"it's been awhile since i have been here, but the crab legs were always fantastic. family friendly restaurant with the best service. the complimentary hushpuppies are delicous and fresh. if you want good home cooking and delish seafood or fish, i will always recommend this place!",best seafood restaurant in the charlotte area. great selection of both healthy and fried fish. the crab legs are great and tuesday is all you can eat crab legs. the alaskan white fish is also great. kids and adults love it! our fav family restaurant!,awesome fish camp. portions are very large even with the small ones. the food is amazing! there always super busy so be ready to wait especially on the weekends. we call in a lot to and the staff is always nice and very efficient.,"i don't eat seafood, but they have great chicken and steak for anyone who doesn't like seafood! the place looks very cool on the inside as if you are at the beach. the hush puppies are to die for! !","this is like a higher priced long john silvers. greasy fattening food, not so clean, it just shouts heart attack at the door. i had fried oysters and some sides but really would never go back. greasy and sloppy."
rkF_WvWIHqM1TfYtoPTvNw,Sushi Rock has decently high quality sushi rolls and the service is acceptable with room for improvements. The pricing of the food is good for its quality and the location is relaxing in an area with a selection of entertainment options close to the restaurant.,"This place is the best sushi I've ever had in a long time. The sushi is fresh and the service is great. I would recommend this place to anyone who is looking for a good sushi place, especially for lunch.",i like this restaurant and i'm regular <UNK> time i go there i gave the tip over the% 15 but i won't give them a tip <UNK> knew that the servers can't get the <UNK> wage is just $12- $14 / hour including a <UNK> was <UNK> don't need to give the tip for servers.,"my boyfriend and i were pleasantly surprised by the great quality of sushi from sushi rock. the standout items for me were the four seasons roll, barbecue eel and the crunch roll. i'm giving a 4 star because there is room for improvement but regardless, it's definitely my new favorite neighborhood sushi place! !","great lunch place, with reasonable prices. the sushi rock combo is good and will fill you up (soup, salad, nigiri and a spicy salmon roll for around $15.) it's on the same block as absolute comedy, which makes it a great place to take a date for a pre-show dinner.","all the sushi we ordered tasted great. according to my japanese friend with me, he said that the quality of the sushi was pretty good. the service was decent and the servers were as friendly as they had to be. overall great experience for a guy who does not have sushi too often.","not the greatest sushi option around this area. the restaurant looked dated, and the food was not the best. i ended up feeling a little sick after eating here. i mostly ate sashimi, so maybe the fish was not in its best condition, or was not fresh enough.","sushi is fantastic for the price, which is very reasonable for the neighbourhood, service is great, portions are large and the selection is fantastic! they are great with kids and very flexible about menu substitutions. try some specials instead of the all-you-can-eat, i recommend the torched sushi!","subpar sushi, but good serving sizes for the price we paid. took a while for service to come to us, even after asking several times. ordered a coke, and it didn't come until we asked again. but it's sushi, and sushi is good.",good food. great service good price. i and my family been here one a month. for 2 years clean. quiet. cozy but not too much food if you like quiet and cozy this place good for you. come to try
sOgjPmk_1j1ldcVIBaVOjw,"This boutique always puts out really good work and all of the staff are friendly, attentive and professional. The technicians are all knowledgable. Each one is skilled but able to be gentle at making eyebrow threading feel almost painless. The affordable prices and quality work make this  a recommended boutique.",I've been going to this place for years now and I have never been disappointed. The staff is always friendly and professional. My eyebrows always look great. I've never had a bad experience at Diva beauty!,leila is the best! never had threading be this soft and nearly painless! my sister heard of her from a friend. im used to getting my brows waxed and paying $20 each time before tip. leila pretty much gave me the same result and the regular price before tip is $12. definitely coming back.,i've been coming here for years. i love how each technician in diva beauty know what they are doing. never disappointed. they all always do an amazing job. i personally love sasha. she always talks to me about my day and my job. i really enjoy when she does my eyebrows. she awesome.,"hey, i have been going to diva for three years already and i can say it's the best place i have ever been so far!! i thank you for doing my eyebrows and taking care of me. your store smell so great and wish your price was not to high, but anyways you","i have been coming to diva beauty for a couple years now and sasha is amazing. somehow, she makes threading painless and is so friendly that it is always a fun and comfortable experience. she is always busy though so make sure to call ahead and make an appointment if possible!",i always get my eye brows done here!! honestly the nicest people ever!! they are always so gentle! i never leave unsatisfied and every time my brows are flawless!! i will definitely never go anywhere else thank you guys you are amazing! !,i been going to the same place for years to get my brows threaded but they were closed so i decided to try this place out & my brows actually came out much better than how they come out at my normal threading salon. they now have a new customer,"the receptionist was so nice! it was my first time seeing her, and she was super friendly and attentive. i always get my eyebrows done by lila because she is the best. shes not too rough, and she's very consistent with her work.",absolutely love this place. everyone is friendly and the girls i've been with do a great job. i usually go with lina since from the start she's the one i've been seeing. def recommend if you're close to this threading boutique!
thYC66m1cYM-uQSkMQePZQ,"Meat, rolls and sides is excellent, ice cream is free. Friendly and fast service,  absolutely delicious. The ribs are juicy. The Jalapeno beans are very good too. Everyone was very nice and had a great attitude. Very impressed with the staff. They offer big, yellow plastic cups and refills at reduced cost for repeated visits.","This place is awesome. I have been here several times and have never had a bad experience. The staff is friendly and the food is always fresh. If you're looking for a new smokehouse, this is your place.","good stuff. it's a national chain, so the menu items, sauces and meats should be consistent from one location to <UNK> said, what they offer is tasty, authentic bbq. yum! they even offer big, goofy yellow plastic cups with discounted refills for repeat <UNK> can't go wrong with dickey's bbq.",fast and friendly service! absolutely delicious!! seriously finger licking good! the ribs fall right off the bone and they are juicy. i can't wait to go back and try the other items. they also have a daily special every day and it includes sides and a drink.,"3rd visit within a week. we have been so impressed with the food and staff that we took a friend. we tried something different and once again were very happy that we did. no question we will be back, and soon if i have anything to do with it.","both times ive been there, lunch and dinner, they had lines out the door... free ice cream, excellent meat, sides, and rolls. gotta try it to believe it... dont throw out your yellow cup, refills are only 99 cents on future visits!",not that bad for a chain. i prefer their texas style brisket and the pulled pork. the jalapeno beans are pretty good too. i haven't had them yet but the baby back ribs looked amazing. i also really like their spicy bbq sauce!,"i have to commend someone from dickey's bbq apologizing and asking for my contact information. however, no one ever contacted me and it has been a week. if you're going to follow-up with a customer, do it. i'm so disappointed.",are you kidding me? i was disappointed after seeing all the good reviews. it is fast food bbq. if you want a mcrib and mcdonalds is not serving them go here. do not go here if you want real bbq. this place sucks!,"i went in today and everyone was so nice and with a great attitude. ive been here before and never had any issues, but today it was just great! makes a difference when you see the workers in a good mood."
tuCLe8Rose9TzqDw21ycIA,"The food here tastes amazing, and at these affordable prices these deals can't be beat. There may be a bit of a wait as the food has to be prepared and cooked, but that means it's fresh when served. One particular popular dish that can't be recommended enough is the grilled chicken.",The food here is amazing. I had the chicken bowl and it was very tasty. The chicken was tender and juicy. I would highly recommend this place if you're looking for a quick bite to eat.,"the food is so good and so fresh we had to come back two days in a row. although their menu is very simple, it is very delicious and satisfying. do not forget to ask for some lava sauce. its not teriyaki sauce or bbq sauce. it's lava sauce because it is made with lave (love). ;)","lava grill!!!! where do i start....... the food is great, service is good. the food is fairly priced and very very flavorful. you get to choose between white or brown. 1.50 for extra meat. the lava sauce is delicious. i would recommend anybody to come here. good place for lunch or dinner.",ate here yesterday afternoon. we both had chicken on noodles with veggies. we both enjoyed it and felt it was good value for reasonable <UNK> was friendly and restaurant was clean. i like when i can see my food being prepared and here you <UNK> live 4 miles away so i will definitely be back.,"food tastes good, i had the chicken box, which is grilled chicken with white rice and steamed vegetables. this is a great spot to stop grab a great meal and go about your day. i'll definitely be back and recommend this <UNK> place for a quick meal, nothing fancy but adequate.","great food, great owners! i got the chicken bowl and my wife got the beef bowl both were great. the taste <UNK> me of ha ing those bbq cookouts out in hawaii. one thing i would buy is a shirt cuz i like the logo and the place.","the food here is surprisingly good and flavorful. the best part is that it is highly affordable. i paid about $5 for a full meal. it does take a while for them to cook it, so be sure to call ahead to place your order.","best grilled teriyaki chicken, beef, salmon, pork, and short ribs in town and the prices are amazing. there's not enough praises i can say to this establishment. very friendly staff. i highly recommend this place to everyone.","cheap, tasty meal! very happy i tried this place. i ordered grilled chicken with brown rice and veggies. total bill was under $5.00! definitely worth a visit and i may have found my go-to lunch place! :)"
v3AXp8DPMgwpy4DX4DDZNw,"ASAP provides a variety of services including plumbing, air conditioner servicing, and garbage disposal installation. Once they are called, they generally come to the customer's house that day or the next. Their staff are well regarded as being very professional and courteous. On top of that, in regards to pricing and being upfront and honest about what work actually needs to be done, they are incredibly fair. They are highly recommended and customers are often repeat customers.",This is the second time I have used ASAP plumbing. They were professional and courteous. I had a leak in my water heater and they did a great job repairing my AC unit. I will definitely be calling them again.,i had tried to fix a leaky outdoor faucet and i had bent the pipe pretty bad. they did a great job cutting off the bent piece and replacing with a sturdy fix. i had already purchased the parts needed so they charged me fair price for the work. glad that i found an honest and dependable plumber. thank you.,"sushi kee is the restaurant i work <UNK> a.c. went out last night during business <UNK> company didn't beat around the bush and went straight to the <UNK> in this scorching hot weather, they personally showed me exactly what was broken and was honest to all of our questions. thank you asap air conditioning","i highly recommend asap. they are courteous, fair and honest about the work that needs to be done. i have called them 3 times for various plumbing fixes and they are always on time and quick. i'm happy to have found a plumber that i can rely on.",we needed a bathtub drain replaced. i called and they came out the very next day. jason was our tech and he was professional and very nice. he arrived on time and did a fabulous job! i would recommend this company to anyone needing any plumbing assistance.,"my experience with asap plumbing was top notch. they were on time and worked quickly. i needed a water softener, water heater, and two toilets installed. everything was done professionally and cleanly. i would not hesitate to call them in the future.","i have had these guys out twice. once for a water heater, and again for replacement of a couple of shut off valves under the sink. both times they arrived the same day and made the repair every quickly. very courteous and efficient!","came out same day to fix my ac. very polite and respectful. will need to come out again to fix the issue completely since i had guests that i didn't want to disturb, but made a big improvement quickly without a big mess.","jason from asap came & installed new garbage disposal. he was friendly and efficient. only glitch was he had wrong phone number for me so couldn't call first but he came within the specified time frame. no hidden costs, exactly as quoted."
wAUUgvSJqKdx6x7Lzy79Og,Bennett Medical has a horrific history in costumer service and the wait time to get a proper response is unacceptable. The equipment runs double the market price and it is a hassle to contact them to get prescriptions refilled. It is highly recommended to not use their service.,"If I could give them 0 stars I would. The customer service is terrible, the staff is extremely rude and helpful. If you're looking for a new provider, this is the place to be. I will never use them again.","terrible experience. they have ridiculous price also bad customer services. you can get nebulizer machine around $50 at amazon, bennet medical charge you almost twice more expensive price. and breathing kit price was unbelievable too. because of deduction, i had to pay them all out of my pocket whatever they charged. i don't recommand this medical company to anyone.","good luck getting a phone call back or someone to answer the phone without hanging up immediately. i have called over 20 times left 5 voicemails over the last 30 days, just to refill a mask perscription. this is an ongoing issue that is beyond frustrating. not trying to destroy this businesses name just want the owners to implement some basic customer service skills.","i hardly ever write reviews, but i'd like to spare someone else from what i experienced. so a warning to the wise... if you like rude incompetent employees, almost an hour long wait for just picking up a phone order, and basically being treated like a second class citizen then look no further than bennett medical.","don't use this medical supply. never enough staff to answer phone, so you'll need to leave messages. no return phone calls. i am unable to get my cpap supplies every quarter without hours of calling / waiting / calling. poor customer service. will be moving to another medical supply as soon as i can.","teachers health trust, please look into the practice of the billing and filling of durable services. the mask cushions go for 45 to 50 days because of the lack of communication. the people in charge of billing are very argumentative and lack customer service. i will drop them after annual, because of my insurance obligations.","bennett medical for cpap supplies are horrible. we have waited for three weeks to refill supplies and we are still waiting. this company does not have good customer service, you can only leave messages, and they never call back. if i could give bennett medical zero stars i would!","fantastic service from jocelyn at the front desk, we had a really hard time getting the right paperwork together from drs but she stuck with us and helped us every step of the way, even calling to keep us updated and to update info we might have for her. thanks jocelyn.",always receive friendly customer service whenever we call or go into the location. my questions are always answered and i am very happy with the supplies we get from them. great people providing a great service! thank you for all you do!
xDFk4SbJiRXlUuuL1Ic6GA,"This has authentic Japanese dishes with amazing flavors. There are a variety of dishes like real ramen soups that are made well and taste delicious. The dishes are pricey but the portions are large so it's worth it. The staff is also friendly and polite. Overall, a great place to eat.",This place has the best ramen I've ever had. The pork belly ramen is the best I've had in Charlotte. The service is fast and friendly. I would highly recommend this place to anyone who likes ramen.,i've never had real ramen before and now i can't live without it. there isn't anything on the menu that is bad (except the tea but you don't go there for the tea). i would drink the broth by the gallon if i could. i can't go a few days without going back.,love this place!!! i had the coconut thia ramen and my whole table tried to steal it from <UNK> good. my daughter got the curry chicken <UNK> yummy. i would ask for the curry on the side because this portion has more that enough for left overs and you don't want it to be soggy.,"love the authenticity of this place! takoyaki, ramen, gyoza so delicious and flavor is <UNK> pricey but the politeness and friendliness of the staff <UNK> i have taken friends here to eat and they love it, family loves it too. portion is large, you will go home very full and happy.",<UNK> is the only dish that acceptable. the katsu is too thinly sliced and dry. the consistency of the ramen is too soft (taste is ok). i could barely find the tako in the takoyaki. i am sorry to say that musashi is still my go to for japanese food.,my husband and i are so happy that yume has opened near our home! the 20 hour pork broth used on the ramen is the ultimate comfort food. this restaurant is fabulous. we are looking forward to trying other dishes. the restaurant and the very friendly and helpful owners exceeded our expectations.,"awesome ramen. we tried the shio ramen and miso ramen; both were made very well. <UNK> tofu and pork curry bowls were equally tasty. prices are not cheap but aren't outrageous either. we met the owners, they're a very nice couple. we'll definitely be back.",this place was absolutely amazing!! i had the tonkotsu miso ramen and ended up finishing the whole thing. the flavor was so good and that egg... mmm! i can't wait to go back and try the rest of the menu. i am so happy i found this place!,"best ramen in nc. took a two hour drive from raleigh to try this place. owner is from sf and worked at sf japan town ramen place before. the soup base is the real stuff, not fake powders like other places. will come back again for sure."
y3EkxHO-qPODtzs_D6E7Rw,"The dim sung was very good. Food is a little pricey compared to other places, but not too bad. The service is very good and helpful. The waiter Tony is particularly attentive to the needs of customers. Overall the food is good and this restaurant is recommended.",We came here for dim sum. The dim sum was delicious and the service was very friendly. We ordered dim sum and it was delicious. If you like dim sum this is the place to go.,"the dim sum is similar to the dim sum found in the better dim sum restaurant in san jose, ca area. the dim sum was freshly made and service was attentive and fast. we liked it enough to return the next day. it is one of the better dim sum restaurants in the las vegas area. also, parking is very easy and free.","we enjoyed dim sum here recently with friends who are regulars. everything was quite good, the ambiance was a little sterile and unwelcoming, but i think that is the case at most dim sum places. i did like that they bring you the dishes as you order them, rather than wheeling a cart around. we loved the steamed pork buns!","awesome selection of dim sum for lunch, service is fast and friendly. seems like i'm there everyday having lunch. dinner service is equalling great from authentic chinese dishes to live seafood you can pick right from the wall of tanks. if you like hot tea don't forget to ask for their wide variety and enjoy!! !",this place is okay for dim sum. it was not too pricey and locals get a discount so make sure to ask for the locals discount. i wouldn't go out of my way to come here but if i'm on the strip and in the mood for dim sum it's worth trying. overall it was really fine.,"came on a tuesday afternoon. plenty of seating. wanted some good dim-sum. our server was tony. very attentive. the tripe wasn't what we were used to, but otherwise it was all very delicious. it's a bit pricey plus the taxi fare since it's further up the strip.",i really like the food at pearl ocean. the food is dim sum style but without the cart. the food was very delicious. we got to sit at a booth which i really liked because it was <UNK> service is really good. try this place! tony and maritsa were excellent!,"dim sum was on point! service was ridiculously slow. prices are reasonable, but may be considered expensive if you're comparing dim sum from sgv aka chinatown suburb of la. would try it again if i was in the area, but nothing to come or if your way for.","we just had lunch here and it was excellent. tony is our waiter and he is absolutely amazing! very helpful, recommended lots of great dishes and extremely attentive. our food was delicious, dim sum were all very fresh and the wines were great too. would thoroughly recommend."
ypSAad4wGe3Uh0N6dgVxaw,"This is a great Porche dealer, highly recommended. The salesmen are knowledgeable, friendly, and are not pushy. The car buying process is easy, and the customer gets a fair deal with little or no hassle. When service is needed, the service is done quickly, and the service personnel are professional.","These guys are the best I've ever had in my life. Very professional, friendly and knowledgeable staff. I would recommend this dealership to anyone looking for a new car buying experience. Thank you Kevin!",excellent dealership that prides itself on service and attentiveness. no pushy pressure sales they just want you to be happy and find the car of your dreams. if you're in the phoenix scottsdale area i would definitely check this place out plus they do not nickel and dime you as bad as other porsche dealerships i've been to. mark siffert is your go-to salesman.,mgr dave and salesman kevin campbell made the deal very easy for me.!!! my family really loves the car... first porsche e hybrid i have had .great car...... modern car tech at its <UNK> experience .i look forward to many more deals with <UNK> campbell one of the best salespeople i have experienced in 40 years of buying cars <UNK> kevin! !,"this was my first experience at porsche north scottsdale and couldn't have been better. kevin was clear in his explanations and communicated as he said he would. i am very happy with the macan i bought even having had one service experience to install window tinting. got taken with efficiency, no waiting, car ready on time. great customer service all around.","the salesman ian was too good to take my porsche code to see exactly what i wanted. he cut me off continuously. is it too much effort to listen to a customer that will be spending over $150,000 for a car. shame on you porsche, customer service needs to be better. i have come to expect more from a penske company.","just bought a porsche panamera s and absolutely love the car! i wish i would have bought one sooner. owned high end lexus, audi, bmw and mercedes and i like this car <UNK> a fair deal and the sale consultant mark siffert made it easy and painless. overall an excellent experience!","family has purchased a total of 3 purchases within the last 10 years here and the service has been more than excellent. we had an issue with one of the cars, and they fixed it and allowed us to drive a newer model while ours was in repair.","the best customer service ever! my son wanted the experience of riding in a 911 turbo. we had the nicest salesman, named nick, took us for a one of a kind test drive and made my son's day! absolutely the coolest salesman ever!",kevin campbell exceeded my expectations! his knowledge of both new and used cars at the dealership was amazing. this was my first purchase at this dealership and won't be my last. my experience in buying was hassle free and professional. thank you!
zHAR8MmCbjrkNnLGm1ozEQ,"The food here is served fast and fresh, but it is a little expensive for a small joint like this. However, the portions are large. Some dishes taste a little bland and dry, like the chicken fries and carnitas torta. The service is friendly, but the atmosphere can be loud with the TV.","It's a Mexican restaurant, but the food is delicious. I had the carne asada fries and a carne asada burrito. Both were delicious. Service was fast and friendly. I would definitely go back.","food was good but a little expensive for a dive. $7.99 for a chicken quesadilla, no rice or beans. friendly service, tv was so loud it was uncomfortable, staff didn't seem to <UNK> i'm eating a overwhelming smell of pinesol cleaner overtook the taste of my food. between loud tv and cleaner, i won't be back","goes to show that just because a restaurant has a high rating, doesn't necessarily mean it is great. three stars because the food was edible. ordered the chicken fries, cheese quesadilla and a carnitas torta. the three of us thought the food was bland and the meats dry. it's okay, but not great.","the food is good, the place is clean, and the staff is friendly. i became an instant rivas fan after trying what i think is the best chicken burrito in town. make sure to try the avocado sauce too! yum! the carne asada fries are an excellent choice as well.","ordered through uber eats. got 2 chicken enchiladas, pastor fries, plain nachos, and a large sprite. the enchiladas and fries were good. but the soda was unflavored carbonated water, and 'plain nachos' is just chips. i figured nachos would at least come with cheese.","this place is very delicious. i've had the chicken tacos, chicken quesadilla, and the california burrito and they were all very delicious. the horchata and <UNK> are also very good! i definitely recommend this place, don't ever go back to roberto's!",came here for the steak fries after reading the reviews. food was served quickly and everything tasted pretty good and seemed fresh. the portion size was <UNK> too much to eat. i definitely want to come back and try some of the other menu items.,the wife and i moved to area from san diego. heard good about this place. the food looked great. we got our order and it was cold. such a big disappointment. i will continue to look for a 'good <UNK>,rivas mexican grill sin duda alguna lo recomiendo variedad de comida mexicana. es una delicia. no hay algo q este en el menú que no me guste. por la atención calidad de personal. el restaurant super limpio un ambiente agradable.
zJzkL4VHHksVVGepR1IAGw,"The food at this restaurant is generally well-liked. Most of the food is very good, though some items might only be considered OK. The service, for the most part, is good, though can be slow sometimes. This restaurant is recommended overall. It is not always the best, but should not disappoint.","The food here is amazing! Service was attentive and the food was very tasty. We had the chicken and waffles, which was delicious. The only thing I didn't like was the poutine, but it was a bit too salty for me.","went to have brunch for mother's day and found the modern, nautical decor charming and the service very fast & friendly! had the chicken & waffles which were the best mix of sweet & savoury with a hint of heat! the toffee crunch bar for desserts was decadent but somehow still light & airy! i'm excited to go back for dinner!","my boyfriend loved this restaurant although we found that their meat platter was overcooked. drinks were good, dessert was good. server was personable and cool. the shawarma was just plain bad- no flavour and pretty expensive. this restaurant is creative and unique, it deserves to succeed. it just needs to fine tune it's menu a bit.","came here for brunch; it's in a cool part of roncy. started with the beignets and had the english breakfast for the main. the beignets were <UNK> much icing sugar, fresh out the oven, melt in your mouth good. the english breakfast was pretty standard, solid meal but nothing too mind-blowing.","food here is really good however i will say this is not a place if you're looking for value. portions are very small and prices are a little pricey. the quality is there though. as others were saying, the donairs are really good! definitely order those if you haven't tried them.","i do like this place, the food is great, but the service was just brutal on our visit for our 7th year anniversary. i wanted to cut the waiter out of the equation and run our own food. what does a guy have to do around here to get a dirty martini.","the food was delicious! the wait staff really friendly and attentive. probably some of the best i've ever had. we tried the crispy pig ear salad, oysters, donairs, lobster spaghetti, cauliflower clams and crispy toffee for desert. i would definitely not leave without trying the lobster spaghetti.","sweet, spicy and get outta here delicious <UNK> <UNK> delivers exactly what i'm after: flavour! and lots of it. service was friendly however a bit slow for my party's <UNK>, tuna tartare, oatcakes, and donairs are what we tried. 4.5 stars!",halifax donair all the way. back room for a reso is a must. great space for a 8 - 12 person party. didnt have the seafood platter but have heard good things. same goes for the scallops. the notorious pig was a hit with our group.
zSQs_cDOOyjnTHREy9yRfQ,"This place has a salsa bar that features a wide variety of different salsas that are very good, and also features a very good guacamole. They have a variety of tacos, featuring different meats, that are recommended. The rice isn't very good and prices are a bit high for what you get. Overall this place is recommended.","This is one of my favorite places to eat. The food is delicious, the service is top notch. I had the carne asada tacos and they were delicious. The salsa bar was also very good. If you want authentic Mexican food, this is the place.","after living in tucson for many years, i am always skeptical of mexican restaurants. that being said, they have the most authentic tacos on kent. i have only eaten here once, but i will be back. i wish they offered margaritas on the rocks instead of always frozen. the guacamole was great and i love a good salsa and hot sauce bar.","this place was ok. you can't go wrong with a variety of salsas. my burrito was good, but the rice inside lacked flavor. i was left with a mouth full of bland flavoring and had to constantly add sauces and salsa to every bite to give it taste. price wasn't bad. portions were nice. just lacking in flavor and taste.",went here for the first time a few weeks ago and i really enjoyed <UNK> a little confused about the ordering system. the prices are also a little much but the food was very good. had the grilled fish tacos and the queso and they were both wonderful! highly recommend if you're looking to get away from chipotle or taco bell.,"i have eaten at fresco three times. the first two times i didn't have any complaints about the food. the tacos are really good. the last time i ordered take out, the chicken was slightly overcooked and dry. the prices are a little high, but the service is fast. i would eat here again.","i ordered the water street with chicken. i got the water street with beef. the manager quickly fixed my order. fantastic customer service. 5 stars. follow up. my second burrito got me sick. the rice was hard and there was hardly any chicken or fillings. i have food poisoning, and i will not return to this <UNK>!","i had a quesadilla. it was one of the best i have ever had. the staff was friendly and helpful. the frozen sangria is delicious, but quite strong. the salsa bar was a little underwhelming, but it is more than made up for by everything else. i would recommend highly!",this is a nice spot that offers gluten free options. we've eaten here a couple of times- love the salsa bar (<UNK>!!!) and the guac is pretty decent. the sidewalk patio is a great place to hang out in the summer.,"i asked the girl at the counter what was best. she recommended the pork tacos and i was very happy with them. the salsa bar is a cute gimmick, but i'd rather have one really good salsa than ten mediocre ones."
